system_id,curve,x,y
b2_seed_ensemble,ROC,0.0141663081556142,0.2123287671232876
b2_seed_ensemble,ROC,0.0142277671931657,0.2123287671232876
b2_seed_ensemble,ROC,0.0142277671931657,0.2140410958904109
b2_seed_ensemble,ROC,0.0145043328621473,0.2140410958904109
b2_seed_ensemble,ROC,0.0145043328621473,0.2157534246575342
b2_seed_ensemble,ROC,0.0146272509372503,0.2157534246575342
b2_seed_ensemble,ROC,0.0146272509372503,0.2174657534246575
b2_seed_ensemble,ROC,0.0149652756437834,0.2174657534246575
b2_seed_ensemble,ROC,0.0149652756437834,0.2208904109589041
b2_seed_ensemble,ROC,0.015118923237662,0.2208904109589041
b2_seed_ensemble,ROC,0.0151803822752135,0.2208904109589041
b2_seed_ensemble,ROC,0.0153340298690922,0.2208904109589041
b2_seed_ensemble,ROC,0.0153340298690922,0.2226027397260274
b2_seed_ensemble,ROC,0.0155184069817466,0.2226027397260274
b2_seed_ensemble,ROC,0.0155184069817466,0.2243150684931507
b2_seed_ensemble,ROC,0.0159178907258312,0.2243150684931507
b2_seed_ensemble,ROC,0.0159178907258312,0.2277397260273972
b2_seed_ensemble,ROC,0.0159793497633827,0.2277397260273972
b2_seed_ensemble,ROC,0.0160100792821584,0.2277397260273972
b2_seed_ensemble,ROC,0.0160100792821584,0.2294520547945205
b2_seed_ensemble,ROC,0.0160408088009341,0.2294520547945205
b2_seed_ensemble,ROC,0.0160408088009341,0.2311643835616438
b2_seed_ensemble,ROC,0.0164710220637944,0.2311643835616438
b2_seed_ensemble,ROC,0.0164710220637944,0.2328767123287671
b2_seed_ensemble,ROC,0.0165939401388974,0.2328767123287671
b2_seed_ensemble,ROC,0.0165939401388974,0.2345890410958904
b2_seed_ensemble,ROC,0.0166553991764489,0.2345890410958904
b2_seed_ensemble,ROC,0.0166553991764489,0.2363013698630137
b2_seed_ensemble,ROC,0.0167475877327761,0.2363013698630137
b2_seed_ensemble,ROC,0.0167475877327761,0.238013698630137
b2_seed_ensemble,ROC,0.0172699895519636,0.238013698630137
b2_seed_ensemble,ROC,0.0172699895519636,0.2397260273972602
b2_seed_ensemble,ROC,0.0173929076270665,0.2397260273972602
b2_seed_ensemble,ROC,0.0173929076270665,0.2414383561643835
b2_seed_ensemble,ROC,0.0175772847397209,0.2414383561643835
b2_seed_ensemble,ROC,0.0175772847397209,0.2431506849315068
b2_seed_ensemble,ROC,0.0179460389650298,0.2431506849315068
b2_seed_ensemble,ROC,0.0179460389650298,0.2448630136986301
b2_seed_ensemble,ROC,0.0180074980025812,0.2448630136986301
b2_seed_ensemble,ROC,0.0180074980025812,0.2465753424657534
b2_seed_ensemble,ROC,0.0182533341527871,0.2465753424657534
